"datetime","value"
2017-01-09 06:15:00,6628.788086
2017-01-09 06:30:00,6628.788086
2017-01-09 06:45:00,6628.788086
2017-01-09 07:00:00,6627.2728516
2017-01-09 07:15:00,6627.2728516
2017-01-09 07:30:00,6625.7576172
2017-01-09 07:45:00,6622.727246
2017-01-09 08:00:00,6618.1816406
2017-01-09 08:15:00,6613.6362304
2017-01-09 08:30:00,6607.5755858
2017-01-09 08:45:00,6603.0301756
2017-01-09 09:00:00,6595.4544922
2017-01-09 09:30:00,6589.394043
2017-01-09 09:45:00,6583.3334962
2017-01-09 10:00:00,6575.757715
2017-01-09 10:15:00,6569.6971682
2017-01-09 10:30:00,6565.1515626
2017-01-09 10:45:00,6557.5757812
2017-01-09 11:00:00,6550
2017-01-09 11:15:00,6543.9394532
2017-01-09 11:30:00,6531.8182618
2017-01-09 11:45:00,6522.7275392
2017-01-09 12:00:00,6515.151758
2017-01-09 12:15:00,6506.0607424
2017-01-09 12:30:00,6495.4546876
2017-01-09 13:00:00,6489.394043
2017-01-09 13:15:00,6483.3333984
2017-01-09 13:30:00,6478.7879882
2017-01-09 13:45:00,6474.242578
2017-01-09 14:00:00,6474.242578
2017-01-09 14:15:00,6471.212207
2017-01-09 14:30:00,6471.212207
2017-01-09 14:45:00,6475.7576172
2017-01-09 15:00:00,6486.3637694
2017-01-09 15:15:00,6496.9698242
2017-01-09 15:30:00,6510.60625
2017-01-09 15:45:00,6521.2123048
2017-01-09 16:00:00,6528.788086
2017-01-09 16:30:00,6534.8485354
2017-01-09 16:45:00,6539.3938478
2017-01-09 17:00:00,6546.969629
2017-01-09 17:15:00,6554.5454102
2017-01-09 17:30:00,6565.151465
2017-01-09 17:45:00,6575.7576172
2017-01-09 18:00:00,6590.9092774
2017-01-09 18:15:00,6604.5456056
